jobID,real,guess,pNFound
31245,3.0,0.67,0.00
32241,5.5,0.67,0.00
32199,4.0,2.74,0.57
32257,1.0,0.67,0.00
32191,17.0,4.68,0.79
32108,18.0,3.70,1.00
32269,23.0,12.04,1.00
32266,20.0,4.98,0.80
32274,18.0,12.56,0.78
32294,0.5,0.67,0.00
4387,1.0,0.67,0.00
32281,7.5,0.67,0.00
30136,3.0,1.75,0.50
32287,4.5,0.67,0.00
32182,1.5,1.66,0.33
32322,2.0,0.67,0.00
32054,2.0,0.67,0.00
32311,4.0,0.67,0.00
31473,6.0,2.99,1.00
32329,1.0,1.65,0.50
30200,21.0,1.45,0.33
32333,1.0,2.12,1.00
32240,7.5,6.50,0.78
32402,20.0,29.64,0.78
32192,3.5,3.80,0.85
29275,10.5,3.49,1.00
32353,3.0,5.56,0.93
32339,1.5,2.45,0.62
29009,7.5,4.94,0.80
32357,2.0,0.97,1.00
32340,1.0,0.67,0.00
32363,2.0,2.77,0.80
29915,12.5,6.83,0.88
4433,2.0,6.48,0.92
32050,14.0,12.10,0.93
32373,1.0,0.67,0.00
32218,3.0,3.21,0.80
4438,4.0,2.60,0.92
32377,5.0,1.74,0.67
4428,1.0,0.67,0.00
32033,1.0,1.51,0.75
31307,20.5,15.23,0.85
32219,1.5,2.13,0.71
4437,1.0,0.67,0.00
4442,2.0,0.67,0.00
4430,0.5,0.67,0.00
4436,1.0,1.03,1.00
32394,6.0,0.67,0.00
32400,3.0,0.67,0.00
32364,3.0,3.70,0.78
32052,4.5,0.67,0.00
32421,2.0,1.85,0.33
4443,6.0,5.38,1.00
32426,4.0,0.67,0.00
32422,57.0,53.51,0.80
4359,3.5,3.56,1.00
32437,25.0,7.61,0.89
32383,4.0,0.92,0.17
32382,2.0,0.82,1.00
25089,1.0,0.67,0.00
32260,2.0,0.67,0.00
31942,2.0,0.67,0.00
31911,10.5,2.21,0.50
32441,1.0,1.19,0.50
32442,1.0,0.95,0.50
32444,1.0,0.98,0.33
31921,42.0,11.30,1.00
32447,4.0,11.90,0.90
32454,2.0,5.28,0.85
32285,2.0,0.67,0.00
32193,3.5,8.50,1.00
32468,1.0,0.67,0.00
32486,1.0,0.98,0.50
32488,2.0,2.23,0.80
32507,9.5,8.11,1.00
30949,2.0,0.67,0.00
25400,3.5,2.14,0.56
32504,1.5,3.04,0.89
32519,2.0,0.67,0.00
32494,0.5,0.67,0.00
32528,9.5,9.00,0.81
32334,1.5,1.87,0.50
32533,1.0,0.67,0.00
32493,1.5,1.64,0.60
32538,2.0,0.67,0.00
31843,3.5,5.15,0.91
32487,2.0,2.71,0.83
4462,3.5,0.67,0.00
32547,1.5,0.67,0.00
32553,1.0,0.67,0.00
31427,3.5,4.15,1.00
32549,2.5,2.44,0.75
32555,2.0,0.67,0.00
30312,1.0,0.67,0.00
32499,2.5,1.73,0.67
32350,4.0,5.31,0.87
32561,7.0,4.10,0.92
32515,1.5,0.67,0.00
32566,12.0,14.30,0.97
32570,3.0,2.71,0.83
32573,1.0,0.67,0.00
32579,0.5,0.67,0.00
32578,2.5,6.19,0.89
32582,1.0,1.02,1.00
32581,1.0,2.76,0.75
32583,1.5,0.67,0.00
32525,2.0,1.33,0.67
32587,1.0,0.67,0.00
32589,1.0,0.67,0.00
32590,5.0,0.67,0.00
32592,1.0,0.95,0.50
32607,2.5,0.67,0.00
32593,1.0,0.67,0.00
32596,12.0,6.30,0.73
4463,10.0,7.35,0.89
32093,1.0,0.67,0.00
32613,2.0,1.82,0.40
30551,18.0,7.66,0.57
31941,5.0,4.58,1.00
30494,5.0,1.05,0.50
32247,2.0,0.67,0.00
32627,1.5,1.01,0.50
31483,3.0,3.39,0.78
4474,2.5,1.81,0.75
4475,2.0,1.24,1.00
32638,3.0,3.14,0.71
31917,4.0,2.07,0.60
32633,3.5,0.67,0.00
30703,7.25,6.35,0.88
32658,2.5,5.76,1.00
32659,4.5,3.10,0.62
32210,2.0,2.27,0.80
33895,47.0,94.43,0.83
32606,5.0,3.64,0.69
31863,1.0,0.67,0.00
4478,5.0,3.47,0.67
32618,3.5,3.77,0.86
32674,4.0,2.56,1.00
32679,2.5,2.66,0.50
32682,7.0,7.46,0.88
32668,2.5,3.80,1.00
32399,8.5,8.85,0.83
30723,10.0,3.93,1.00
28721,25.0,8.05,0.93
32697,3.0,0.67,0.00
32688,42.5,0.67,0.00
32703,1.5,0.67,0.00
32701,9.0,0.67,0.00
32707,16.0,0.67,0.00
32272,4.0,1.74,0.25
30570,4.5,4.67,0.92
32717,24.0,1.49,0.38
32366,5.0,0.67,0.00
32154,1.0,0.67,0.00
31997,6.0,3.92,0.70
32719,6.0,7.17,0.92
32721,1.5,0.67,0.00
4492,14.0,0.67,0.00
32731,5.0,0.67,0.00
32557,24.0,6.03,1.00
30476,2.5,1.87,1.00
32739,4.0,1.27,0.67
32741,1.5,0.95,0.50
32734,2.0,0.39,0.67
32754,1.0,1.12,0.33
34204,3.0,0.67,0.00
32757,1.0,0.67,0.00
30614,5.0,2.96,0.78
32563,11.0,16.12,1.00
32758,5.5,5.62,0.88
32748,2.5,2.00,0.80
32764,3.0,1.74,0.60
32775,7.0,1.26,0.50
32738,1.0,0.67,0.00
31417,3.0,1.17,1.00
32789,10.0,0.67,0.00
32788,1.0,1.90,0.75
32790,2.0,0.67,0.00
4506,2.5,2.24,0.75
32794,3.0,0.97,1.00
32796,6.5,5.54,1.00
29090,50.5,12.57,0.77
4510,2.0,0.67,0.00
31739,16.0,3.03,1.00
32798,4.0,2.73,0.83
29288,19.0,18.32,1.00
29091,84.0,1.46,1.00
31725,5.0,5.46,0.79
32424,8.0,12.89,0.87
4514,2.0,1.70,0.80
4515,0.5,0.67,0.00
32810,2.5,0.67,0.00
32811,1.0,0.67,0.00
32300,5.0,0.67,0.00
32632,6.0,0.67,0.00
31965,17.5,13.04,0.79
32453,2.0,1.34,1.00
32819,1.0,1.97,0.75
32597,13.5,4.62,0.75
32510,3.0,3.90,0.91
4485,25.5,13.98,0.91
32828,1.0,0.67,0.00
32831,1.0,0.67,0.00
32833,1.5,6.75,1.00
32840,1.0,0.75,0.50
22283,3.0,0.67,0.00
4520,6.0,12.34,0.90
31325,1.0,0.67,0.00
32841,1.0,1.01,0.33
32846,70.0,3.23,0.81
32850,7.0,3.07,0.75
32252,2.5,0.67,0.00
32751,2.5,0.74,0.50
31846,1.0,0.67,0.00
32836,3.0,0.67,0.00
32864,1.0,0.67,0.00
32855,38.0,13.29,0.93
32868,1.5,0.98,0.50
31412,26.5,0.67,0.00
4525,2.0,3.43,0.90
30156,8.0,0.67,0.00
32884,2.5,3.35,1.00
32886,1.0,1.07,1.00
31173,17.5,15.67,0.90
32896,1.5,2.65,1.00
32835,2.0,1.68,0.67
32875,1.0,0.67,0.00
32877,1.0,0.67,0.00
974,2.0,0.67,0.00
4539,3.0,2.88,0.75
32907,1.0,3.48,0.82
32912,3.0,2.54,0.83
32903,1.0,0.67,0.00
32919,7.0,9.11,1.00
31694,24.03,51.85,0.89
32293,46.5,30.15,0.94
29702,30.5,42.06,0.83
32925,1.0,6.37,1.00
29866,4.0,0.67,0.00
32928,1.0,0.67,0.00
32945,1.0,0.67,0.00
32949,3.0,1.88,0.40
32733,31.0,22.11,0.86
32611,1.0,1.51,1.00
32475,2.0,2.13,1.00
980,1.0,2.10,0.80
32345,2.0,2.18,0.71
30050,7.5,5.94,1.00
32968,9.0,3.67,0.67
28140,7.0,37.46,0.90
32971,2.5,1.95,0.56
32975,5.0,2.16,0.69
30628,4.5,0.67,0.00
32976,0.5,1.49,1.00
32947,5.5,0.67,0.00
32960,2.0,1.31,0.33
29539,6.5,3.98,0.86
32271,6.0,3.24,0.44
4559,1.5,0.67,0.00
32978,2.5,2.14,1.00
981,1.5,1.57,1.00
32981,2.0,1.77,0.67
32990,5.0,3.60,0.83
32992,2.0,0.67,0.00
32998,2.0,0.67,0.00
33002,2.5,1.83,0.50
33012,1.0,2.61,0.80
33016,1.0,0.67,0.00
32443,5.0,6.64,0.94
34586,1.0,0.67,0.00
33030,2.0,1.12,0.40
33033,1.0,0.97,0.50
33065,4.0,3.98,0.75
4503,2.0,1.89,0.67
32243,14.5,6.60,0.87
33067,7.0,1.39,0.40
33088,2.5,2.52,1.00
34862,1.5,1.24,0.67
33096,1.0,0.67,0.00
33100,1.0,0.67,0.00
33044,1.0,0.67,0.00
33119,2.0,1.21,0.50
32876,3.0,0.67,0.00
33000,2.0,0.67,0.00
33102,1.5,0.67,0.00
33131,2.0,0.67,0.00
33022,1.5,1.02,1.00
33138,2.5,0.67,0.00
33146,1.0,0.96,0.50
33151,3.0,1.84,0.60
33068,2.5,1.13,0.33
33165,6.0,0.67,0.00
33169,4.5,4.93,0.75
33175,2.5,1.26,1.00
33122,2.0,0.67,0.00
33180,1.0,0.67,0.00
33193,3.5,2.07,0.75
33121,20.0,13.41,0.82
33201,1.0,0.67,0.00
33204,1.0,2.29,0.75
33207,1.0,1.37,0.33
33217,1.5,0.87,0.50
33144,4.5,2.58,0.80
33060,2.0,0.62,0.50
33076,1.5,1.01,0.33
33099,3.0,1.69,0.50
4603,1.0,1.75,1.00
33231,25.5,20.78,0.85
33048,3.0,0.67,0.00
22831,2.5,2.58,0.60
4609,1.5,0.82,0.50
33249,1.0,0.67,0.00
33280,1.5,0.67,0.00
33049,1.0,0.67,0.00
33150,2.0,0.67,0.00
33283,2.5,1.14,1.00
32630,1.0,0.97,0.50
33322,13.0,0.67,0.00
33282,17.0,32.01,0.91
33220,6.0,9.26,0.92
33305,3.0,2.15,0.60
4552,2.5,2.01,0.83
4611,3.0,0.91,1.00
4615,1.5,0.67,0.00
33112,1.5,1.93,0.83
33082,1.0,0.67,0.00
33343,1.5,1.26,0.33
33348,1.0,0.67,0.00
33346,5.0,1.50,0.60
33362,2.0,0.67,0.00
4409,1.0,0.67,0.00
4617,1.0,0.67,0.00
33340,1.0,0.66,0.50
33181,1.0,1.62,0.75
29604,10.0,9.38,0.74
33386,2.0,1.16,0.33
33256,4.0,5.23,0.79
33397,1.0,0.67,0.00
4619,1.5,0.67,0.00
33261,1.0,0.67,0.00
33379,3.0,2.14,0.80
32887,1.5,1.88,0.67
32505,1.0,1.78,1.00
33422,1.5,0.67,0.00
28760,51.0,21.26,1.00
33434,2.5,1.70,0.75
33430,1.0,1.59,0.67
33197,5.0,1.25,0.50
33334,2.5,0.67,0.00
33321,2.0,0.90,0.50
33413,2.0,0.67,0.00
33378,5.0,1.27,0.50
32136,10.0,1.87,0.40
33459,5.0,0.67,0.00
33460,1.5,0.67,0.00
33254,5.0,2.40,0.80
33463,6.0,0.67,0.00
33466,5.0,0.67,0.00
33472,8.0,3.83,0.29
4623,13.0,22.78,0.95
33479,2.0,0.67,0.00
33471,1.0,0.83,0.50
33298,1.5,1.48,0.40
33507,4.5,4.85,0.93
33190,3.0,0.67,0.00
33508,1.5,1.05,0.25
33510,3.5,2.57,0.33
26885,10.5,6.57,1.00
32321,1.0,0.67,0.00
4614,4.5,6.25,0.71
33515,6.0,4.62,1.00
33355,2.5,2.15,1.00
33519,3.5,1.38,1.00
33526,2.0,1.98,0.67
33527,10.5,10.24,1.00
33529,16.0,8.25,1.00
33530,4.0,0.67,0.00
33699,1.5,0.67,0.00
33537,3.0,0.67,0.00
33297,0.5,0.67,0.00
32608,10.5,9.36,0.88
33539,1.5,1.91,0.83
33485,3.5,2.42,0.67
4633,1.0,0.67,0.00
4634,0.5,0.67,0.00
4637,7.0,8.12,0.79
33557,2.0,0.67,0.00
31386,25.0,14.96,0.64
4639,0.5,0.67,0.00
4643,1.0,0.67,0.00
33495,4.0,0.67,0.00
33574,2.0,0.67,0.00
33565,1.0,1.30,0.50
33564,3.0,2.52,0.80
33548,5.5,1.30,0.67
33286,13.0,16.43,0.88
31844,2.5,2.16,0.71
33339,2.0,0.67,0.00
33538,24.0,8.98,1.00
33424,2.0,0.96,0.33
33600,1.0,1.15,1.00
33313,5.0,0.67,0.00
33602,4.5,0.79,0.33
33608,4.0,0.67,0.00
33614,2.0,1.83,0.80
33615,10.0,4.53,1.00
33408,2.0,1.67,0.50
32787,2.0,0.67,0.00
33626,1.5,1.24,0.50
33586,2.5,3.42,0.78
33553,3.0,0.67,0.00
33635,2.5,0.67,0.00
33594,1.0,0.67,0.00
33636,0.5,0.67,0.00
33639,3.5,1.53,1.00
33642,4.0,0.67,0.00
33647,13.0,9.68,0.68
33383,22.0,17.67,0.85
33656,3.0,4.38,0.80
33660,1.0,0.67,0.00
33601,1.0,0.67,0.00
32127,1.0,1.21,0.33
33312,4.0,1.41,0.50
33682,6.0,6.01,0.67
33611,4.0,4.99,1.00
33693,3.0,2.59,0.67
33431,4.0,3.41,0.77
33697,2.0,3.51,0.75
979,19.5,1.68,1.00
33705,1.0,0.67,0.00
33711,3.5,0.67,0.00
33556,9.0,5.86,1.00
33632,2.0,0.67,0.00
33731,4.0,2.42,0.78
33739,8.0,0.67,0.00
33741,2.0,0.78,0.67
33742,2.0,4.11,1.00
33365,7.0,1.22,1.00
33732,2.0,0.67,0.00
33730,2.0,2.70,0.67
33729,1.5,1.42,0.50
33618,1.5,2.29,0.67
33751,1.0,1.22,0.67
33753,4.0,0.92,1.00
33736,1.5,1.71,1.00
33760,9.0,3.71,0.38
33762,2.5,0.67,0.00
33765,2.0,2.64,0.75
33769,2.0,1.47,1.00
31036,4.0,0.90,0.50
33772,1.5,1.47,0.67
33773,5.5,7.53,0.81
33776,2.0,0.67,0.00
35805,1.0,1.16,0.50
33778,1.5,2.98,1.00
33791,1.5,0.67,0.00
33788,2.0,0.67,0.00
33407,1.5,1.30,0.50
33798,1.0,0.67,0.00
33799,2.0,1.23,0.50
33354,1.5,0.67,0.00
33800,3.0,0.67,0.00
32845,1.0,0.67,0.00
33294,2.5,0.67,0.00
25790,4.0,2.75,0.82
33802,2.0,1.37,1.00
31313,1.0,1.03,0.20
33803,5.0,11.95,0.88
33786,1.25,3.83,0.83
33787,1.0,0.67,0.00
33807,1.0,1.26,0.50
33812,1.0,1.20,0.33
33815,17.0,6.87,0.95
33342,2.5,0.67,0.00
33817,1.5,0.67,0.00
33822,2.0,0.67,0.00
33824,1.0,0.67,0.00
36369,3.0,1.65,0.67
33678,3.5,0.67,0.00
33136,2.0,1.00,0.50
33831,1.0,0.67,0.00
33867,1.0,0.67,0.00
33868,1.0,0.67,0.00
33869,1.0,1.39,0.67
33794,2.0,0.82,0.50
33870,3.5,2.46,0.75
33675,8.0,5.97,1.00
32152,0.5,0.67,0.00
33902,0.5,1.20,0.50
33916,1.5,1.15,0.33
4670,3.0,1.71,0.33
33887,1.5,1.29,0.60
33918,1.0,2.29,0.83
31500,43.0,19.01,0.85
33927,1.5,2.21,0.60
33338,1.5,0.67,0.00
33844,8.5,4.65,1.00
33545,1.0,0.67,0.00
33884,76.5,50.40,0.95
33949,4.0,0.89,0.40
33955,1.5,1.36,0.67
33715,4.0,5.05,0.83
33921,4.0,3.63,0.71
33970,1.0,1.38,0.29
31892,14.0,17.46,0.92
33848,4.0,2.26,0.62
33982,3.5,3.17,1.00
33228,8.0,5.86,0.76
33721,2.0,0.67,0.00
33990,12.0,13.79,0.98
4682,1.0,0.67,0.00
34002,1.0,0.67,0.00
33139,15.5,0.67,0.00
34023,2.0,1.30,1.00
34033,7.5,3.22,0.71
33993,4.0,0.67,0.00
34017,2.0,2.69,0.67
33858,12.0,4.33,0.75
33260,2.0,1.73,0.40
34047,2.0,1.58,0.50
34037,5.0,12.12,0.96
33865,48.0,29.27,0.95
33766,10.5,8.22,0.81
33914,2.0,1.07,0.33
33820,4.0,3.58,1.00
34036,2.0,0.92,0.50
33886,1.0,0.67,0.00
33888,2.0,1.84,0.75
34096,3.0,2.94,1.00
33648,4.0,0.67,0.00
33972,4.0,8.94,0.91
34112,1.5,0.67,0.00
34041,1.0,0.67,0.00
34123,5.0,4.25,0.60
33933,4.0,2.98,0.75
34125,3.0,4.97,0.85
34132,8.0,13.02,0.94
34139,2.5,0.67,0.00
34095,5.5,8.63,0.96
31631,25.5,34.01,0.94
34093,4.0,4.57,0.94
34014,2.0,1.72,0.83
34142,2.0,1.61,0.75
34143,1.5,1.27,1.00
4688,1.0,0.67,0.00
34154,1.5,0.67,0.00
33801,5.0,0.67,0.00
31247,1.0,1.86,0.67
33633,4.0,0.67,0.00
32895,1.0,0.67,0.00
33511,4.5,0.67,0.00
33493,79.5,126.32,0.50
34191,1.0,3.09,0.75
33944,1.5,0.67,0.00
34180,8.0,6.06,0.25
34178,2.0,1.70,1.00
34188,1.5,1.37,0.67
34105,2.5,1.59,1.00
34211,1.0,0.67,0.00
34214,17.5,15.73,0.93
34216,3.0,1.72,0.50
34046,2.0,2.22,0.80
34045,2.0,0.96,0.33
34223,1.5,0.67,0.00
34230,1.0,0.67,0.00
34229,1.0,0.67,0.00
34231,1.5,0.67,0.00
34232,2.5,1.54,0.67
34203,1.0,1.34,0.50
31174,12.0,7.56,1.00
34238,3.5,0.67,0.00
34243,1.5,0.67,0.00
34248,1.5,0.67,0.00
28522,39.5,9.95,0.89
33680,12.5,10.05,1.00
34250,10.5,5.93,0.83
34260,2.0,2.42,0.88
34267,4.0,2.74,0.33
33828,1.0,0.67,0.00
31662,4.5,3.17,1.00
34272,5.0,2.82,0.71
34189,1.0,0.67,0.00
33707,2.5,0.67,0.00
33746,1.0,1.74,0.43
30923,2.5,0.67,0.00
34276,7.0,2.16,0.62
34277,1.5,0.67,0.00
34280,2.0,0.67,0.00
34282,2.0,0.67,0.00
33737,3.0,0.67,0.00
34291,1.5,0.67,0.00
34293,3.5,5.92,0.77
34304,2.0,1.81,0.67
34150,2.0,1.20,0.50
34309,4.5,7.77,0.87
34317,10.5,3.08,0.54
34327,3.0,3.83,0.85
34329,1.5,0.67,0.00
34332,22.5,17.16,0.85
33782,9.5,4.11,0.70
34352,1.0,0.67,0.00
4512,2.0,1.19,1.00
971,10.0,12.10,0.83
34373,1.5,2.85,0.88
33568,4.0,0.67,0.00
4711,5.0,6.04,0.83
34111,3.0,0.67,0.00
33780,2.5,0.67,0.00
998,13.0,5.39,0.92
33942,3.5,1.99,0.83
34213,43.5,0.67,0.00
34179,1.0,0.67,0.00
34386,1.5,1.86,0.60
34387,24.0,12.58,0.90
34401,13.5,15.71,1.00
4937,2.5,1.39,0.83
34404,2.0,0.67,0.00
34410,1.0,1.16,1.00
34414,2.0,0.67,0.00
33456,13.5,15.00,0.75
34312,6.5,1.38,0.11
33245,8.0,0.67,0.00
30171,5.0,0.67,0.00
24086,29.0,5.09,0.91
34448,1.0,1.74,0.75
34447,3.0,3.62,0.62
31931,17.0,0.67,0.00
4728,1.0,1.78,0.57
33747,3.0,2.35,0.67
34466,2.0,1.84,0.75
4696,1.0,1.15,1.00
34481,2.0,0.67,0.00
34487,2.5,1.59,0.67
34494,3.0,0.80,0.25
34500,2.0,0.67,0.00
34503,1.0,0.67,0.00
34504,3.0,1.03,0.50
34371,3.0,1.52,1.00
34338,17.0,4.75,0.50
34441,2.5,1.80,0.67
31601,3.0,2.21,0.71
34529,3.0,0.67,0.00
34488,1.0,1.51,1.00
34535,7.0,16.42,0.96
34538,1.0,0.67,0.00
34221,2.0,1.72,0.67
31040,4.5,6.51,0.95
34307,7.0,10.34,0.92
27233,28.5,3.13,0.58
34149,2.5,2.82,0.56
33551,2.0,0.67,0.00
34559,2.5,0.93,0.33
34389,1.0,1.50,0.80
34563,1.5,0.67,0.00
33854,2.0,1.26,0.50
34564,2.5,0.67,0.00
34565,3.5,1.33,1.00
34566,1.0,2.23,0.67
32834,2.0,0.67,0.00
32821,3.0,0.67,0.00
34582,5.0,22.06,0.97
32853,1.0,0.67,0.00
34583,3.0,0.67,0.00
34585,2.0,0.67,0.00
30556,34.5,24.94,1.00
34588,7.5,3.53,0.86
34587,2.5,0.67,0.00
34476,2.0,0.67,0.00
33316,1.0,0.67,0.00
31869,1.0,1.43,0.50
34611,1.0,1.18,0.50
29937,3.0,6.21,1.00
34528,3.0,3.47,0.89
34614,1.0,0.67,0.00
34657,1.0,0.67,0.00
34632,2.0,1.94,0.75
34664,16.0,0.67,0.00
33579,1.5,0.67,0.00
34602,5.0,3.29,1.00
32560,8.0,0.84,0.33
34683,6.0,4.17,0.92
34575,1.0,1.34,1.00
34574,5.0,0.67,0.00
34696,7.0,1.03,0.33
34713,1.0,1.29,0.50
4293,4.0,5.66,1.00
34727,1.5,2.42,0.67
34731,1.5,2.73,1.00
34733,5.0,1.32,0.50
34736,1.5,0.67,0.00
4729,1.5,0.67,0.00
34742,2.0,0.67,0.00
4699,1.5,1.63,1.00
34751,8.0,0.67,0.00
34752,2.0,0.67,0.00
34749,5.0,1.16,0.25
34758,1.5,1.66,0.50
34759,2.0,0.67,0.00
34777,4.5,0.67,0.00
33964,6.0,2.39,0.50
34787,2.0,2.84,0.88
34647,1.0,0.67,0.00
34799,2.0,2.13,0.56
34802,1.5,0.67,0.00
34740,1.0,0.67,0.00
34813,4.0,5.91,0.83
33290,33.5,36.40,0.92
34831,2.0,0.67,0.00
34729,2.0,0.67,0.00
4751,1.5,0.92,0.50
34822,3.0,0.67,0.00
34839,2.0,1.25,1.00
34795,8.0,0.67,0.00
34847,5.0,3.20,0.60
34681,3.0,5.90,0.82
34874,1.5,0.67,0.00
34876,1.5,0.67,0.00
34878,3.0,2.46,0.67
4764,2.0,1.51,1.00
4765,1.5,0.67,0.00
34547,8.0,0.67,0.00
34692,3.0,1.01,0.33
34896,1.0,1.68,1.00
34905,1.5,0.67,0.00
34904,2.0,0.67,0.00
4768,4.0,1.20,0.33
34913,1.0,1.19,1.00
34697,1.0,0.67,0.00
34920,4.0,4.80,0.83
34757,2.0,5.18,0.91
34926,3.5,1.03,1.00
33524,29.0,1.07,1.00
34938,1.0,0.67,0.00
34939,2.5,3.82,0.73
1000,15.0,7.83,0.95
34071,1.0,1.06,0.25
34944,10.0,6.01,0.93
34947,1.0,0.67,0.00
34392,4.5,4.60,0.82
4780,2.0,0.67,0.00
4771,1.5,1.23,0.50
4782,1.0,1.26,0.50
34983,2.0,1.63,0.67
34995,2.5,0.99,0.50
34975,3.0,0.67,0.00
34663,3.5,0.67,0.00
4789,2.5,1.97,0.25
35031,2.0,3.16,0.82
4526,3.5,5.16,0.67
35029,1.5,4.07,0.75
34972,3.0,4.50,0.75
31460,7.5,7.75,0.81
35062,1.5,0.90,0.33
34857,8.5,6.40,1.00
35064,2.5,1.96,0.50
34498,1.5,0.67,0.00
35094,2.0,1.88,0.67
35077,1.5,1.60,0.60
34982,1.0,0.67,0.00
35083,1.0,0.70,0.33
35086,2.0,0.67,0.00
35090,2.5,1.33,0.33
1004,2.0,1.37,0.33
35091,3.0,0.90,0.25
34925,2.5,0.67,0.00
34590,7.5,3.58,0.90
35107,2.0,3.47,0.78
34433,1.0,0.67,0.00
33823,2.0,0.67,0.00
33183,1.0,0.67,0.00
27382,1.0,1.20,0.50
35125,3.5,1.75,0.60
35152,2.0,1.60,0.67
35145,2.5,9.16,0.88
35149,1.5,1.51,0.50
35060,4.0,1.96,0.67
35051,1.5,1.12,0.25
35056,2.0,2.03,0.40
35014,1.0,0.67,0.00
35175,6.0,5.90,1.00
34719,17.5,24.90,0.98
35159,12.0,2.07,0.67
35207,2.5,1.51,0.50
35213,1.5,0.67,0.00
35058,42.0,9.76,1.00
35219,1.5,0.67,0.00
4800,24.0,34.50,0.97
27342,8.0,7.90,1.00
35229,4.0,0.67,0.00
1006,3.0,2.95,0.80
35242,2.0,0.92,0.50
35249,1.0,0.67,0.00
35252,2.0,0.67,0.00
4804,1.0,2.31,0.83
35258,28.5,28.66,1.00
35260,4.5,1.46,0.67
35134,5.5,0.67,0.00
35278,4.0,4.14,0.75
35054,1.0,0.76,1.00
35166,1.0,0.67,0.00
35187,20.0,126.32,0.50
35033,6.5,0.67,0.00
34810,16.5,4.34,0.69
34483,12.0,0.67,0.00
34789,3.0,2.36,0.75
15645,25.0,10.24,0.90
35313,3.5,3.64,0.67
33691,13.0,1.69,1.00
34704,6.0,3.70,0.80
35321,3.0,0.97,0.33
35324,1.0,0.67,0.00
35053,4.0,0.79,0.50
35335,5.0,1.94,0.60
35332,1.0,1.12,0.50
35334,1.5,1.60,0.50
4806,1.0,1.66,0.83
35305,3.0,2.02,0.80
4807,2.0,0.67,0.00
35349,2.0,0.88,1.00
35360,3.5,0.67,0.00
35350,1.0,1.48,0.67
35367,1.0,0.67,0.00
35080,3.0,4.73,0.90
35369,4.5,1.23,0.50
35315,44.0,40.46,1.00
4810,20.0,30.21,0.94
35373,4.0,0.67,0.00
35376,1.5,1.22,0.50
35382,3.0,0.67,0.00
35387,1.0,1.43,0.33
35390,1.0,1.43,0.33
32516,12.0,5.41,0.88
35394,1.0,1.36,0.60
33421,1.0,0.67,0.00
35398,2.5,0.67,0.00
33341,6.0,0.67,0.00
35401,1.0,0.67,0.00
35402,4.0,0.67,0.00
35172,11.0,11.21,1.00
35407,1.5,1.14,0.50
35160,6.0,3.28,1.00
1008,2.0,1.16,0.67
35317,1.0,0.67,0.00
35205,1.0,0.67,0.00
35439,13.5,3.97,0.59
35460,27.5,13.51,0.80
35458,3.0,4.75,1.00
35462,1.0,1.16,1.00
34676,1.0,0.67,0.00
35456,0.5,0.67,0.00
35491,2.0,1.20,1.00
35492,1.0,0.67,0.00
35477,2.5,0.67,0.00
35297,1.0,0.67,0.00
35493,0.5,0.67,0.00
35523,13.0,0.67,0.00
35527,13.0,0.67,0.00
35529,5.0,0.67,0.00
35531,9.0,0.67,0.00
35455,8.5,0.67,0.00
34840,17.0,6.15,0.72
34856,2.0,1.13,0.50
4762,1.0,0.67,0.00
34073,1.0,2.79,1.00
4760,1.0,0.67,0.00
35435,2.5,2.40,0.57
4355,1.5,0.67,0.00
37416,3.0,0.67,0.00
35551,1.0,0.73,0.50
34353,1.0,0.67,0.00
35563,5.0,0.67,0.00
35220,2.0,0.67,0.00
35580,2.0,1.13,0.50
35503,4.0,8.41,0.87
35308,1.5,1.46,0.50
34176,5.5,2.59,1.00
35562,4.0,2.81,1.00
35536,6.0,0.70,0.25
35601,2.0,1.29,0.50
35611,3.0,8.31,0.94
35139,1.0,1.17,1.00
35624,4.0,0.67,0.00
35625,3.0,0.66,0.25
35632,1.0,0.67,0.00
35524,19.0,2.02,0.38
35641,1.0,0.67,0.00
35325,1.0,0.67,0.00
35284,13.5,2.08,0.62
35650,1.5,2.01,0.67
33300,7.0,0.67,0.00
34909,4.5,3.39,0.75
35653,1.5,1.15,0.50
34186,30.0,37.69,0.93
1009,9.5,11.17,0.95
34034,4.0,0.67,0.00
35645,2.0,0.67,0.00
35528,2.0,2.60,0.44
35095,9.0,3.05,0.91
35665,3.0,0.47,1.00
35672,1.0,0.67,0.00
35634,6.5,1.53,1.00
35685,2.0,0.67,0.00
35687,0.5,0.67,0.00
34163,2.5,0.67,0.00
35701,1.5,0.67,0.00
35709,2.0,1.31,0.33
35603,2.0,2.09,0.80
35719,6.5,4.59,0.80
35729,4.0,3.72,0.80
4839,1.5,0.67,0.00
35743,0.5,0.67,0.00
4841,2.0,0.67,0.00
24495,5.0,1.15,1.00
35088,2.5,2.23,0.71
35185,1.5,0.67,0.00
35612,2.5,0.98,1.00
35718,1.5,2.48,0.75
4847,15.0,7.13,0.76
4844,1.5,2.42,0.80
34607,5.0,4.07,0.75
35583,1.5,1.24,0.50
35784,10.0,9.65,0.65
35774,1.0,1.43,1.00
4846,1.5,2.63,0.67
35234,15.0,22.71,0.92
35804,5.0,1.47,1.00
33450,8.0,5.28,1.00
35806,1.5,1.43,0.33
4008,5.0,5.37,0.67
35776,1.0,3.73,0.33
35507,5.5,2.41,0.88
35352,2.0,3.38,0.71
